win,assists,baronKills,champLevel,champion,deaths,dragonKills,firstBloodKill,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,kills,magicDamageDealt,neutralMinionsKilled,pentaKills,physicalDamageDealt,spell1,spell2,Summoner_name,timeCCingOthers,totalDamageDealt,totalHeal,totalMinionsKilled,trueDamageDealt,turretTakedowns,visionScore,wardsPlaced,matchId,gameDuration,gameCreation,gameStartTimestamp,gameEndTimestamp,gameMode,gameType
True,16,0,18,Belveth,4,2,False,False,False,False,16313,14800,JUNGLE,0,1,0,7,35213,214,0,224231,SummonerSmite,SummonerFlash,Amico Mio,26,318556,16334,37,59111,7,41,0,EUW1_6333433318,2235,1679861296579,1679861331571,1679863566500,CLASSIC,MATCHED_GAME
True,18,0,14,Nautilus,8,0,False,False,False,False,8340,6975,UTILITY,0,1,0,0,10277,0,0,8710,SummonerExhaust,SummonerFlash,Peppe2502,60,26321,1170,43,7333,4,84,24,EUW1_6333433318,2235,1679861296579,1679861331571,1679863566500,CLASSIC,MATCHED_GAME
True,20,0,17,Ornn,5,0,False,False,False,False,11812,11180,TOP,0,1,0,3,63419,4,0,79086,SummonerFlash,SummonerTeleport,Zerovskij,54,145354,10734,192,2848,4,36,10,EUW1_6333433318,2235,1679861296579,1679861331571,1679863566500,CLASSIC,MATCHED_GAME
True,14,0,16,Xayah,6,0,False,True,False,False,14856,13055,BOTTOM,0,1,0,8,1293,24,0,201290,SummonerHeal,SummonerFlash,SecretsPrompt,26,202586,5492,228,2,6,33,13,EUW1_6333433318,2235,1679861296579,1679861331571,1679863566500,CLASSIC,MATCHED_GAME
True,13,0,18,AurelionSol,2,2,False,False,False,False,17279,15475,MIDDLE,1,1,0,14,171477,19,0,7780,SummonerFlash,SummonerTeleport,Kim Jong Gandih,19,188616,7216,221,9358,1,47,17,EUW1_6333433318,2235,1679861296579,1679861331571,1679863566500,CLASSIC,MATCHED_GAME
False,5,0,16,Vayne,5,0,True,False,False,False,17118,17150,BOTTOM,0,0,1,15,16309,11,0,136194,SummonerFlash,SummonerHeal,Nouva,14,181531,6593,227,29026,2,30,10,EUW1_6333433318,2235,1679861296579,1679861331571,1679863566500,CLASSIC,MATCHED_GAME
False,6,0,17,Darius,7,0,False,False,False,False,12526,11550,TOP,0,0,1,4,130,0,0,139543,SummonerFlash,SummonerHaste,CediLF,31,153246,7627,211,13571,1,18,13,EUW1_6333433318,2235,1679861296579,1679861331571,1679863566500,CLASSIC,MATCHED_GAME
False,14,3,17,Nunu,9,2,False,False,False,False,13135,11250,JUNGLE,0,0,1,2,76641,190,0,33061,SummonerDot,SummonerSmite,PandaNomNom12,50,245476,20756,23,135771,0,38,12,EUW1_6333433318,2235,1679861296579,1679861331571,1679863566500,CLASSIC,MATCHED_GAME
False,19,0,14,Alistar,7,0,False,False,False,False,9659,9225,UTILITY,0,0,1,1,14534,0,0,6795,SummonerFlash,SummonerDot,NomNomPanda21,67,28375,8872,36,7045,1,61,33,EUW1_6333433318,2235,1679861296579,1679861331571,1679863566500,CLASSIC,MATCHED_GAME
False,13,0,17,Viktor,4,0,False,False,False,False,12239,13335,MIDDLE,0,0,1,3,160913,2,0,11757,SummonerFlash,SummonerHaste,Schwengulian,29,172748,632,216,77,1,23,12,EUW1_6333433318,2235,1679861296579,1679861331571,1679863566500,CLASSIC,MATCHED_GAME
True,4,0,12,MonkeyKing,2,1,False,False,False,False,7935,6975,JUNGLE,0,1,0,2,13448,112,0,80869,SummonerSmite,SummonerFlash,Amico Mio,7,132050,9134,8,37732,6,13,1,EUW1_6333320894,1214,1679858045101,1679858123422,1679859338235,CLASSIC,MATCHED_GAME
True,7,0,9,Nautilus,4,0,False,False,False,False,5331,4300,UTILITY,1,1,0,0,4803,0,0,5876,SummonerDot,SummonerFlash,Peppe2502,22,22314,542,32,11634,4,24,8,EUW1_6333320894,1214,1679858045101,1679858123422,1679859338235,CLASSIC,MATCHED_GAME
True,0,0,13,Mordekaiser,3,0,False,False,False,False,8719,9310,TOP,0,0,0,7,66982,0,0,14548,SummonerFlash,SummonerTeleport,Zerovskij,15,88663,5165,150,7131,1,17,7,EUW1_6333320894,1214,1679858045101,1679858123422,1679859338235,CLASSIC,MATCHED_GAME
True,2,0,10,Xayah,2,0,False,False,False,False,7867,5950,BOTTOM,0,1,0,5,341,4,0,63939,SummonerHeal,SummonerFlash,SecretsPrompt,13,69515,2875,128,5235,5,18,7,EUW1_6333320894,1214,1679858045101,1679858123422,1679859338235,CLASSIC,MATCHED_GAME
True,2,0,13,Chogath,2,1,False,True,False,False,8738,7575,MIDDLE,0,1,0,4,84033,8,0,15161,SummonerFlash,SummonerTeleport,Kim Jong Gandih,55,113036,7096,161,13842,4,17,6,EUW1_6333320894,1214,1679858045101,1679858123422,1679859338235,CLASSIC,MATCHED_GAME
False,0,0,12,Sett,4,0,True,False,False,False,6960,6250,TOP,0,0,1,2,53,4,0,63695,SummonerFlash,SummonerDot,NkTKranoh,14,66312,3307,120,2563,1,11,7,EUW1_6333320894,1214,1679858045101,1679858123422,1679859338235,CLASSIC,MATCHED_GAME
False,1,0,13,Lissandra,3,0,False,False,False,False,7807,7135,MIDDLE,0,0,1,4,93265,0,0,9485,SummonerTeleport,SummonerFlash,taiponskill,30,103279,702,169,529,0,10,6,EUW1_6333320894,1214,1679858045101,1679858123422,1679859338235,CLASSIC,MATCHED_GAME
False,4,0,12,Trundle,5,0,False,False,False,False,6901,5650,JUNGLE,0,0,1,1,1006,104,0,96796,SummonerFlash,SummonerSmite,Big Master MC,12,123641,11808,8,25837,1,3,3,EUW1_6333320894,1214,1679858045101,1679858123422,1679859338235,CLASSIC,MATCHED_GAME
False,3,0,11,Ezreal,2,0,False,False,False,False,7898,6950,BOTTOM,0,0,1,4,6558,0,0,54636,SummonerFlash,SummonerHeal,Eagle90,0,61195,2183,141,0,0,6,4,EUW1_6333320894,1214,1679858045101,1679858123422,1679859338235,CLASSIC,MATCHED_GAME
False,3,0,9,Thresh,4,0,False,False,False,False,5294,4550,JUNGLE,0,0,1,2,5571,0,0,2623,SummonerExhaust,SummonerFlash,psyycopatart,26,12086,0,27,3891,0,30,14,EUW1_6333320894,1214,1679858045101,1679858123422,1679859338235,CLASSIC,MATCHED_GAME
True,9,0,17,Camille,4,0,False,True,False,False,13408,12980,TOP,1,1,0,7,1339,17,0,129330,SummonerTeleport,SummonerFlash,KiÖ,26,155593,11799,185,24924,4,11,6,EUW1_6332885770,1790,1679844873072,1679844904100,1679846694081,CLASSIC,MATCHED_GAME
True,24,1,17,JarvanIV,4,4,False,False,False,False,16203,14825,JUNGLE,1,1,0,10,19923,178,0,231693,SummonerSmite,SummonerFlash,Amico Mio,35,300513,18936,64,48896,2,31,3,EUW1_6332885770,1790,1679844873072,1679844904100,1679846694081,CLASSIC,MATCHED_GAME
True,10,0,17,Galio,5,0,True,False,False,False,14895,13545,MIDDLE,1,1,0,18,158607,0,0,6286,SummonerFlash,SummonerDot,Kim Jong Gandih,42,171650,9360,179,6756,1,13,9,EUW1_6332885770,1790,1679844873072,1679844904100,1679846694081,CLASSIC,MATCHED_GAME
True,4,0,13,Lucian,4,0,False,False,False,False,12606,11750,BOTTOM,0,0,0,11,11914,3,0,134681,SummonerFlash,SummonerBoost,Dojyann,0,146804,3498,158,208,4,20,7,EUW1_6332885770,1790,1679844873072,1679844904100,1679846694081,CLASSIC,MATCHED_GAME
True,23,0,14,Yuumi,1,0,False,False,False,False,9182,7825,UTILITY,0,1,0,2,13436,0,0,224,SummonerExhaust,SummonerDot,Kradas,17,14239,8002,1,578,6,42,20,EUW1_6332885770,1790,1679844873072,1679844904100,1679846694081,CLASSIC,MATCHED_GAME
False,5,0,14,Warwick,11,0,False,False,False,False,8436,8100,TOP,0,0,3,1,28868,6,0,60942,SummonerTeleport,SummonerHaste,janislaww,25,113956,14181,138,24145,0,10,6,EUW1_6332885770,1790,1679844873072,1679844904100,1679846694081,CLASSIC,MATCHED_GAME
False,6,0,14,Shaco,11,0,False,False,False,False,12430,12175,JUNGLE,0,0,3,7,77436,89,0,20742,SummonerSmite,SummonerDot,olommas,39,134270,8269,33,36090,0,26,3,EUW1_6332885770,1790,1679844873072,1679844904100,1679846694081,CLASSIC,MATCHED_GAME
False,7,0,14,Xerath,6,0,False,False,False,False,10732,9300,MIDDLE,0,0,3,5,119210,0,0,7929,SummonerFlash,SummonerTeleport,Athrunn,31,131435,772,187,4295,1,11,9,EUW1_6332885770,1790,1679844873072,1679844904100,1679846694081,CLASSIC,MATCHED_GAME
False,6,0,13,Ezreal,11,0,False,False,False,False,10487,10450,BOTTOM,0,0,3,3,10035,8,0,83695,SummonerFlash,SummonerExhaust,Gobi,6,111236,3300,153,17505,1,18,10,EUW1_6332885770,1790,1679844873072,1679844904100,1679846694081,CLASSIC,MATCHED_GAME
False,9,0,13,Zyra,9,0,False,False,False,False,8854,6925,UTILITY,0,0,3,2,54976,0,0,3791,SummonerDot,SummonerFlash,Yaazla,53,62186,1776,48,3418,1,52,25,EUW1_6332885770,1790,1679844873072,1679844904100,1679846694081,CLASSIC,MATCHED_GAME
False,14,0,17,Malphite,6,0,False,False,False,False,15274,13950,TOP,0,0,1,11,76026,4,0,98156,SummonerFlash,SummonerTeleport,MARIO PUGGINNI,61,179106,3546,193,4923,3,18,10,EUW1_6332722902,1852,1679839944864,1679839983436,1679841835556,CLASSIC,MATCHED_GAME
False,11,0,15,Kayn,12,1,False,False,False,False,13577,13350,JUNGLE,0,0,1,10,2867,144,0,151887,SummonerFlash,SummonerSmite,Godike Complex,8,190200,11372,15,35445,1,23,10,EUW1_6332722902,1852,1679839944864,1679839983436,1679841835556,CLASSIC,MATCHED_GAME
False,6,0,15,Veigar,11,0,False,False,False,False,12066,11700,MIDDLE,0,0,1,13,100494,0,0,3993,SummonerFlash,SummonerTeleport,LuXaDaNa,17,104488,617,129,0,0,20,12,EUW1_6332722902,1852,1679839944864,1679839983436,1679841835556,CLASSIC,MATCHED_GAME
False,13,0,14,Jhin,4,0,False,False,False,False,10568,9725,BOTTOM,0,0,1,2,20795,14,0,126758,SummonerHeal,SummonerFlash,PedaMaster,29,151964,6895,188,4410,1,16,10,EUW1_6332722902,1852,1679839944864,1679839983436,1679841835556,CLASSIC,MATCHED_GAME
False,17,0,14,Senna,7,0,False,False,False,False,10905,10900,UTILITY,0,0,1,6,1392,0,0,64548,SummonerExhaust,SummonerFlash,DeHYMN,46,65949,7909,46,8,1,43,18,EUW1_6332722902,1852,1679839944864,1679839983436,1679841835556,CLASSIC,MATCHED_GAME
True,7,0,16,Riven,13,0,False,False,False,False,12881,12775,TOP,0,0,0,11,1474,4,0,108283,SummonerFlash,SummonerTeleport, Ionian Yaoi,45,109757,8812,136,0,2,14,9,EUW1_6332722902,1852,1679839944864,1679839983436,1679841835556,CLASSIC,MATCHED_GAME
True,14,2,18,Belveth,4,3,False,False,False,False,18269,15350,JUNGLE,1,1,0,12,33709,169,0,203043,SummonerSmite,SummonerFlash,Amico Mio,34,303129,26988,70,66378,5,41,2,EUW1_6332722902,1852,1679839944864,1679839983436,1679841835556,CLASSIC,MATCHED_GAME
True,7,0,17,Zoe,8,0,True,False,False,False,13685,12000,MIDDLE,0,1,0,7,107940,0,0,21197,SummonerFlash,SummonerDot,Maddabz,38,138475,3120,185,9337,3,48,12,EUW1_6332722902,1852,1679839944864,1679839983436,1679841835556,CLASSIC,MATCHED_GAME
True,8,0,15,Tristana,8,0,False,False,False,False,14101,12550,BOTTOM,0,1,0,9,25461,16,0,109809,SummonerFlash,SummonerHeal,ssimonn00,7,144278,5662,170,9006,4,27,8,EUW1_6332722902,1852,1679839944864,1679839983436,1679841835556,CLASSIC,MATCHED_GAME
True,18,0,15,Sona,9,0,False,False,False,False,9196,7550,UTILITY,0,1,0,1,18648,0,0,4914,SummonerFlash,SummonerExhaust,Jannii,25,23563,18035,20,0,5,66,27,EUW1_6332722902,1852,1679839944864,1679839983436,1679841835556,CLASSIC,MATCHED_GAME
False,20,0,18,TahmKench,9,0,False,False,False,False,15942,14650,TOP,0,1,4,2,124051,0,0,46270,SummonerFlash,SummonerTeleport,Riorkull,68,172806,26206,222,2485,2,28,18,EUW1_6332614994,2875,1679836357034,1679836424564,1679839299792,CLASSIC,MATCHED_GAME
False,12,1,18,Gragas,10,4,False,False,False,False,15254,14210,JUNGLE,0,0,4,5,183123,140,0,27723,SummonerFlash,SummonerSmite,Ferox dz,38,259170,26559,68,48323,1,26,10,EUW1_6332614994,2875,1679836357034,1679836424564,1679839299792,CLASSIC,MATCHED_GAME
False,8,0,18,Syndra,4,0,False,False,False,False,24009,23050,MIDDLE,1,2,4,16,364995,19,0,23290,SummonerTeleport,SummonerFlash,fernando974,55,407291,4906,357,19004,3,41,17,EUW1_6332614994,2875,1679836357034,1679836424564,1679839299792,CLASSIC,MATCHED_GAME
False,11,1,18,Caitlyn,6,0,False,False,False,False,21134,18200,BOTTOM,1,2,4,12,2766,20,0,339744,SummonerFlash,SummonerHeal,Lexä,22,348265,19697,293,5754,3,26,13,EUW1_6332614994,2875,1679836357034,1679836424564,1679839299792,CLASSIC,MATCHED_GAME
False,17,0,18,Brand,8,0,False,False,False,False,13376,11850,UTILITY,0,2,4,7,86711,0,0,4289,SummonerFlash,SummonerDot,Ryuzay,43,108359,4434,28,17359,3,113,61,EUW1_6332614994,2875,1679836357034,1679836424564,1679839299792,CLASSIC,MATCHED_GAME
True,6,0,18,Sion,7,0,False,False,False,False,15666,14500,TOP,3,4,2,1,74060,48,0,259653,SummonerFlash,SummonerTeleport,Pink My Shroud,47,346463,12865,274,12748,6,27,10,EUW1_6332614994,2875,1679836357034,1679836424564,1679839299792,CLASSIC,MATCHED_GAME
True,12,1,18,Belveth,10,3,True,True,False,False,25294,31685,JUNGLE,0,0,2,18,100013,263,0,360298,SummonerSmite,SummonerFlash,Amico Mio,43,569194,25056,152,108878,4,55,1,EUW1_6332614994,2875,1679836357034,1679836424564,1679839299792,CLASSIC,MATCHED_GAME
True,18,0,18,Annie,7,0,False,False,False,False,17254,16925,MIDDLE,0,0,2,6,241099,6,0,17902,SummonerFlash,SummonerTeleport,Phelury,72,265481,2555,271,6480,2,36,14,EUW1_6332614994,2875,1679836357034,1679836424564,1679839299792,CLASSIC,MATCHED_GAME
True,6,0,18,Vayne,14,0,False,False,False,False,19488,20750,BOTTOM,1,1,2,10,37829,46,0,197584,SummonerBoost,SummonerFlash,k4pz13,12,322909,3986,258,87495,3,33,14,EUW1_6332614994,2875,1679836357034,1679836424564,1679839299792,CLASSIC,MATCHED_GAME
True,25,0,18,Lulu,4,1,False,False,False,False,11587,11510,UTILITY,0,0,2,2,27749,4,0,5458,SummonerFlash,SummonerDot,Raggarballe02,41,36501,3183,15,3293,2,89,32,EUW1_6332614994,2875,1679836357034,1679836424564,1679839299792,CLASSIC,MATCHED_GAME
True,6,0,16,Garen,7,0,False,True,False,False,14899,14080,TOP,2,2,0,9,0,15,0,170930,SummonerFlash,SummonerDot,Tyler Durdn,53,185299,4308,185,14369,6,10,7,EUW1_6332555315,1658,1679834321932,1679834428890,1679836087425,CLASSIC,MATCHED_GAME
True,5,1,16,Belveth,3,2,False,False,False,False,16349,13675,JUNGLE,1,1,0,14,35296,141,0,174994,SummonerSmite,SummonerFlash,Amico Mio,28,253802,19558,83,43510,4,28,1,EUW1_6332555315,1658,1679834321932,1679834428890,1679836087425,CLASSIC,MATCHED_GAME
True,10,0,14,Velkoz,5,0,False,False,False,False,8680,7925,MIDDLE,0,1,0,2,51158,0,0,8054,SummonerFlash,SummonerBarrier,Raggarballe02,19,67175,832,105,7962,3,29,12,EUW1_6332555315,1658,1679834321932,1679834428890,1679836087425,CLASSIC,MATCHED_GAME
True,8,0,14,Sivir,5,0,False,False,False,False,9972,8475,BOTTOM,0,1,0,2,511,19,0,144781,SummonerHeal,SummonerFlash,vJfEMarlon,0,150271,4772,166,4979,4,14,9,EUW1_6332555315,1658,1679834321932,1679834428890,1679836087425,CLASSIC,MATCHED_GAME
True,7,0,13,Lux,5,0,False,False,False,False,8522,6975,UTILITY,0,1,0,6,30577,0,0,3321,SummonerDot,SummonerFlash,XR4Muc,33,37685,144,28,3786,1,59,24,EUW1_6332555315,1658,1679834321932,1679834428890,1679836087425,CLASSIC,MATCHED_GAME
False,4,0,14,Ornn,7,0,False,False,False,False,9074,8610,TOP,0,0,3,2,62174,0,0,48089,SummonerFlash,SummonerTeleport,Fifteen Roses,35,117305,3722,161,7041,1,12,8,EUW1_6332555315,1658,1679834321932,1679834428890,1679836087425,CLASSIC,MATCHED_GAME
False,6,0,14,Nocturne,9,2,False,False,False,False,10476,9575,JUNGLE,0,0,3,5,1555,120,0,135389,SummonerFlash,SummonerSmite,iCdKLynn,147,173588,12788,33,36643,1,38,4,EUW1_6332555315,1658,1679834321932,1679834428890,1679836087425,CLASSIC,MATCHED_GAME
False,5,0,15,Xerath,5,0,False,False,False,False,11391,9800,MIDDLE,0,0,3,8,138607,10,0,10197,SummonerFlash,SummonerHeal,Neidottoco,25,149090,1349,179,286,0,12,7,EUW1_6332555315,1658,1679834321932,1679834428890,1679836087425,CLASSIC,MATCHED_GAME
False,6,0,15,Veigar,5,0,False,False,False,False,10113,9420,BOTTOM,0,0,3,3,140197,4,0,6079,SummonerFlash,SummonerTeleport,mygg myggesen,10,150628,2483,198,4352,1,12,9,EUW1_6332555315,1658,1679834321932,1679834428890,1679836087425,CLASSIC,MATCHED_GAME
False,7,0,12,Pyke,8,0,True,False,False,False,9076,8250,UTILITY,0,0,3,7,0,0,0,20242,SummonerFlash,SummonerDot,NaInduK,18,27313,3271,41,7071,0,74,40,EUW1_6332555315,1658,1679834321932,1679834428890,1679836087425,CLASSIC,MATCHED_GAME
False,1,0,16,Illaoi,8,0,False,False,False,False,13234,12475,TOP,0,0,1,7,2350,0,0,152300,SummonerTeleport,SummonerFlash,GutenTag32,10,158595,4983,171,3944,4,16,10,EUW1_6332006547,1750,1679785452481,1679785489668,1679787240463,CLASSIC,MATCHED_GAME
False,6,1,15,Zed,6,2,False,False,False,False,12762,11450,JUNGLE,0,0,1,6,39976,167,0,178438,SummonerSmite,SummonerFlash,Amico Mio,7,251207,12630,39,32792,1,14,0,EUW1_6332006547,1750,1679785452481,1679785489668,1679787240463,CLASSIC,MATCHED_GAME
False,3,0,15,Vex,12,0,False,False,False,False,10808,9650,MIDDLE,0,0,1,5,119347,0,0,11170,SummonerFlash,SummonerDot,MyJunglerSuckss,35,131131,723,169,614,2,12,6,EUW1_6332006547,1750,1679785452481,1679785489668,1679787240463,CLASSIC,MATCHED_GAME
False,9,0,13,Aphelios,10,0,False,False,False,False,8912,7850,BOTTOM,0,0,1,1,5168,8,0,102106,SummonerExhaust,SummonerFlash,YxngN4,22,107559,4394,156,283,0,16,9,EUW1_6332006547,1750,1679785452481,1679785489668,1679787240463,CLASSIC,MATCHED_GAME
False,10,0,12,Milio,6,0,False,False,False,False,7366,7285,UTILITY,0,0,1,1,11650,0,0,8084,SummonerHeal,SummonerFlash,zhong yì,10,19764,7707,12,29,2,21,12,EUW1_6332006547,1750,1679785452481,1679785489668,1679787240463,CLASSIC,MATCHED_GAME
True,14,0,14,Volibear,4,0,False,False,False,False,9330,9450,TOP,0,1,0,3,46111,0,0,34073,SummonerFlash,SummonerTeleport,Ccm Vektor LoL,29,86020,2927,116,5835,3,34,16,EUW1_6332006547,1750,1679785452481,1679785489668,1679787240463,CLASSIC,MATCHED_GAME
True,17,0,17,Nocturne,2,2,False,False,False,False,13987,12475,JUNGLE,1,1,0,9,2178,167,0,214152,SummonerSmite,SummonerFlash,ItsmeScaRe,196,260263,18147,42,43932,3,21,7,EUW1_6332006547,1750,1679785452481,1679785489668,1679787240463,CLASSIC,MATCHED_GAME
True,8,0,14,Katarina,7,0,False,False,False,False,13671,12625,MIDDLE,0,0,0,17,73454,4,0,41210,SummonerFlash,SummonerDot,LoopyScaRe,5,115980,6940,124,1315,2,15,9,EUW1_6332006547,1750,1679785452481,1679785489668,1679787240463,CLASSIC,MATCHED_GAME
True,13,0,15,Ashe,2,0,False,False,False,False,13941,12775,BOTTOM,0,1,0,9,3708,8,0,132385,SummonerHeal,SummonerFlash,Leberkäsbrot,48,156395,5065,184,20301,5,48,9,EUW1_6332006547,1750,1679785452481,1679785489668,1679787240463,CLASSIC,MATCHED_GAME
True,21,0,14,Senna,5,0,True,False,False,False,10623,9450,UTILITY,0,1,0,4,116,4,0,45146,SummonerFlash,SummonerExhaust,SailorPepe,29,45458,13212,23,196,4,38,18,EUW1_6332006547,1750,1679785452481,1679785489668,1679787240463,CLASSIC,MATCHED_GAME
True,8,1,16,Caitlyn,7,0,False,True,False,False,14155,14025,BOTTOM,0,2,0,5,5156,26,0,170972,SummonerFlash,SummonerHeal,Caycard,19,177810,5323,184,1682,6,25,9,EUW1_6331922911,2113,1679782791504,1679782878633,1679784991621,CLASSIC,MATCHED_GAME
True,9,2,18,Belveth,2,2,False,False,False,False,20524,27310,JUNGLE,2,2,0,15,56246,217,0,268914,SummonerSmite,SummonerFlash,Amico Mio,39,391008,19049,95,65847,5,21,0,EUW1_6331922911,2113,1679782791504,1679782878633,1679784991621,CLASSIC,MATCHED_GAME
True,12,0,18,Malzahar,4,0,False,False,False,False,15247,14510,MIDDLE,0,0,0,4,221991,12,0,14206,SummonerFlash,SummonerTeleport,NPs Hertz,55,242701,1899,284,6502,1,46,11,EUW1_6331922911,2113,1679782791504,1679782878633,1679784991621,CLASSIC,MATCHED_GAME
True,9,0,17,Garen,9,0,True,False,False,False,13975,14200,TOP,1,2,0,7,479,4,0,126599,SummonerFlash,SummonerDot,Caius Eucaliptus,44,135419,2423,177,8339,0,15,9,EUW1_6331922911,2113,1679782791504,1679782878633,1679784991621,CLASSIC,MATCHED_GAME
True,20,0,16,Rakan,5,0,False,False,False,False,10405,9600,UTILITY,0,0,0,1,19198,0,0,4917,SummonerDot,SummonerFlash,TRUITA,37,24965,9691,24,849,1,100,34,EUW1_6331922911,2113,1679782791504,1679782878633,1679784991621,CLASSIC,MATCHED_GAME
False,10,0,18,Gragas,6,0,False,False,False,False,12228,11950,TOP,0,0,4,4,147067,4,0,21275,SummonerFlash,SummonerTeleport,Hammerclaw,43,168352,16659,225,9,0,24,12,EUW1_6331922911,2113,1679782791504,1679782878633,1679784991621,CLASSIC,MATCHED_GAME
False,4,0,17,Vi,9,3,False,False,False,False,14149,13650,JUNGLE,0,0,4,8,0,179,0,236836,SummonerFlash,SummonerSmite,LosCocaino,40,285812,13551,54,48974,1,52,18,EUW1_6331922911,2113,1679782791504,1679782878633,1679784991621,CLASSIC,MATCHED_GAME
False,12,0,17,Jhin,5,0,False,False,False,False,16262,15025,BOTTOM,0,0,4,6,24175,0,0,219978,SummonerFlash,SummonerBoost,DadUsedShacoQ,29,274141,4416,228,29987,4,28,14,EUW1_6331922911,2113,1679782791504,1679782878633,1679784991621,CLASSIC,MATCHED_GAME
False,9,0,17,Cassiopeia,5,0,False,False,False,False,14096,13500,MIDDLE,0,0,4,6,200504,4,0,8444,SummonerExhaust,SummonerFlash,Barsmy,51,208949,9464,248,0,1,19,13,EUW1_6331922911,2113,1679782791504,1679782878633,1679784991621,CLASSIC,MATCHED_GAME
False,14,0,15,Yuumi,7,0,False,False,False,False,8748,8550,UTILITY,0,0,4,3,17953,0,0,1684,SummonerExhaust,SummonerDot,Synph,28,20840,12177,8,1202,1,35,16,EUW1_6331922911,2113,1679782791504,1679782878633,1679784991621,CLASSIC,MATCHED_GAME
False,4,0,15,Yorick,6,0,False,True,False,False,12346,11625,TOP,0,0,3,2,23835,0,0,129709,SummonerTeleport,SummonerHaste,Altista,8,155608,8499,206,2063,3,14,7,EUW1_6331848877,1791,1679780491757,1679780558338,1679782349689,CLASSIC,MATCHED_GAME
False,1,0,14,Graves,5,2,False,False,False,False,10910,10775,JUNGLE,0,0,3,3,1464,160,0,193753,SummonerSmite,SummonerFlash,Bicycle Day 1943,16,242210,13272,38,46992,0,27,2,EUW1_6331848877,1791,1679780491757,1679780558338,1679782349689,CLASSIC,MATCHED_GAME
False,5,0,15,Chogath,8,0,False,False,False,False,11075,11000,MIDDLE,0,0,3,8,106007,4,0,11574,SummonerFlash,SummonerDot,ToMaszPlayer,73,129531,7594,158,11950,0,13,8,EUW1_6331848877,1791,1679780491757,1679780558338,1679782349689,CLASSIC,MATCHED_GAME
False,6,0,14,Kaisa,5,1,False,False,False,False,10691,9925,BOTTOM,0,0,3,3,17047,12,0,118960,SummonerHeal,SummonerFlash,Amico Mio,0,143713,3757,191,7704,0,9,6,EUW1_6331848877,1791,1679780491757,1679780558338,1679782349689,CLASSIC,MATCHED_GAME
False,9,0,12,Blitzcrank,10,0,False,False,False,False,8358,7400,UTILITY,0,0,3,5,13065,0,0,7084,SummonerFlash,SummonerDot,Milllow,42,25569,1688,35,5419,0,30,12,EUW1_6331848877,1791,1679780491757,1679780558338,1679782349689,CLASSIC,MATCHED_GAME
True,5,0,18,Pantheon,5,0,False,False,False,False,12964,10985,TOP,1,1,0,6,4218,8,0,181509,SummonerFlash,SummonerDot,Micio Ferοce,18,203673,2999,234,17945,3,14,6,EUW1_6331848877,1791,1679780491757,1679780558338,1679782349689,CLASSIC,MATCHED_GAME
True,7,1,16,Shaco,2,0,False,False,False,False,12941,11200,JUNGLE,1,1,0,7,46407,135,0,123538,SummonerSmite,SummonerDot,Tower Killer,20,207702,10872,49,37759,5,35,12,EUW1_6331848877,1791,1679780491757,1679780558338,1679782349689,CLASSIC,MATCHED_GAME
True,7,0,16,Syndra,6,0,False,False,False,False,12535,10450,MIDDLE,0,2,0,7,122409,0,0,11734,SummonerFlash,SummonerDot,robs1235,55,138575,1228,184,4431,5,18,12,EUW1_6331848877,1791,1679780491757,1679780558338,1679782349689,CLASSIC,MATCHED_GAME
True,6,0,15,MissFortune,3,1,True,False,False,False,15461,15125,BOTTOM,1,1,0,12,3868,19,0,145418,SummonerFlash,SummonerHeal,ArtetasArmy,11,162939,4948,183,13652,5,23,13,EUW1_6331848877,1791,1679780491757,1679780558338,1679782349689,CLASSIC,MATCHED_GAME
True,17,0,13,Nautilus,5,0,False,False,False,False,8557,7850,UTILITY,0,0,0,2,9872,0,0,7371,SummonerFlash,SummonerDot,MonkeyMan528,64,23623,975,24,6379,2,43,25,EUW1_6331848877,1791,1679780491757,1679780558338,1679782349689,CLASSIC,MATCHED_GAME
False,2,0,18,KSante,2,0,False,True,False,False,17158,16875,TOP,0,0,2,6,52279,1,0,174087,SummonerFlash,SummonerTeleport,Inactivez,66,229788,18217,293,3420,3,24,11,EUW1_6331769517,2434,1679777703047,1679777763183,1679780197866,CLASSIC,MATCHED_GAME
False,6,1,17,JarvanIV,4,4,False,False,False,False,14350,13875,JUNGLE,0,0,2,4,24856,225,0,251653,SummonerSmite,SummonerFlash,Amico Mio,17,334442,19731,36,57934,1,39,3,EUW1_6331769517,2434,1679777703047,1679777763183,1679780197866,CLASSIC,MATCHED_GAME
False,0,0,18,Yone,6,0,False,False,False,False,12583,11500,MIDDLE,1,1,2,1,41910,4,0,178303,SummonerDot,SummonerFlash,Minnekeolfer,4,221851,6491,269,1637,0,30,15,EUW1_6331769517,2434,1679777703047,1679777763183,1679780197866,CLASSIC,MATCHED_GAME
False,3,0,17,Xayah,7,0,False,False,False,False,13970,12650,BOTTOM,0,0,2,0,0,27,0,232490,SummonerFlash,SummonerHeal,Stretchslash,8,244114,9983,262,11624,2,28,15,EUW1_6331769517,2434,1679777703047,1679777763183,1679780197866,CLASSIC,MATCHED_GAME
